ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
552,#552 WFD,Upgrading manufacturing systems can increase efficiency.,1,0,0,0,"lex=0(rare_avg=4.00: upgrading(3.62), efficiency(4.38))"
553,#553 WFD,Water filters on campus will discourage the unnecessary use of plastic bottles.,2,1,0,2,"lex=1(rare_avg=3.72: discourage(3.57), filters(3.88)) | dictation=long(12); dense(8)"
554,#554 WFD,We are able to work in a team.,1,0,0,0,"lex=0(rare_avg=5.55: able(5.43), team(5.67))"
555,#555 WFD,We need to work together to achieve a high educational standard.,2,0,0,2,"lex=0(rare_avg=4.58: achieve(4.57), educational(4.60)) | dictation=long(11); dense(7)"
556,#556 WFD,The theme of the course is to encourage students to develop their creativity.,2,0,0,2,"lex=0(rare_avg=4.23: creativity(4.01), encourage(4.45)) | dictation=long(13); dense(6)"
557,#557 WFD,We have not yet achieved equality in our society.,1,0,1,0,"lex=0(rare_avg=4.38: equality(4.26), achieved(4.49)) | grammar=perfect(have not yet achieved)"
558,#558 WFD,We have sufficient methods to study brain activity.,1,0,1,0,"lex=0(rare_avg=4.50: sufficient(4.32), methods(4.68)) | grammar=perfect(have sufficient)"
559,#559 WFD,We study science to understand and appreciate the world around us.,2,0,0,2,"lex=0(rare_avg=4.93: appreciate(4.74), science(5.12)) | dictation=long(11); dense(6)"
560,#560 WFD,We support the research on problems related to tropical cyclone dynamics and forecasting.,2,1,0,2,"lex=1(rare_avg=3.49: forecasting(3.47), cyclone(3.51)) | dictation=long(13); dense(8)"
561,#561 WFD,We support research in the field of archaeology such as forecasting and estimation.,2,1,0,2,"lex=1(rare_avg=3.46: estimation(3.46), forecasting(3.47)) | dictation=long(13); dense(6)"
562,#562 WFD,The gap between the rich and the poor does not decrease.,1,0,0,1,"lex=0(rare_avg=4.32: decrease(4.17), gap(4.47)) | dictation=long(11)"
563,#563 WFD,"When bad drove out good, the local workers were more difficult than their competitors.",2,0,0,2,"lex=0(rare_avg=4.24: competitors(4.11), drove(4.36)) | dictation=long(14); dense(7)"
564,#564 WFD,"When launching a product, investigating and marketing are very crucial.",1,0,0,1,"lex=0(rare_avg=4.04: launching(3.99), investigating(4.08)) | dictation=list_enum"
565,#565 WFD,"When met with high potential risks, companies will raise their prices.",2,0,0,2,"lex=0(rare_avg=4.55: risks(4.35), raise(4.75)) | dictation=long(11); dense(7)"
566,#566 WFD,Art students often exhibit their works in the university buildings.,1,0,0,1,"lex=0(rare_avg=4.43: exhibit(4.16), buildings(4.69)) | dictation=dense(7)"
567,#567 WFD,"When workers ask for higher wages, companies often raise their prices.",2,0,0,2,"lex=0(rare_avg=4.50: wages(4.25), raise(4.75)) | dictation=long(11); dense(8)"
568,#568 WFD,Roads should be clear so that traffic can move smoothly.,3,0,2,0,"lex=0(rare_avg=4.12: smoothly(3.68), roads(4.55)) | grammar=phrase(so that); modal(should)"
569,#569 WFD,"While reconciliation is desirable, basic underlying issues must first be addressed.",3,1,2,2,"lex=1(rare_avg=3.79: reconciliation(3.72), desirable(3.85)) | grammar=modal(must); passive(be addressed) | dictation=long(11); dense(8)"
570,#570 WFD,Why has the project been held up for so long?,3,0,2,0,"lex=0(rare_avg=5.23: project(5.22), held(5.24)) | grammar=passive(been held); perfect(has the project been)"
571,#571 WFD,The essay is easy to complete once the research is finished.,2,0,1,1,"lex=0(rare_avg=4.59: essay(4.23), finished(4.94)) | grammar=passive(is finished) | dictation=long(11)"
572,#572 WFD,Years of training are required to become a medical specialist.,1,0,1,1,"lex=0(rare_avg=4.65: specialist(4.28), required(5.02)) | grammar=passive(are required) | dictation=dense(6)"
573,#573 WFD,You are required to complete the assignment by Monday.,1,0,1,0,"lex=0(rare_avg=4.60: assignment(4.18), required(5.02)) | grammar=passive(are required)"
574,#574 WFD,Spending time with nature can release stress and anxiety.,1,0,0,1,"lex=0(rare_avg=4.58: anxiety(4.45), spending(4.71)) | dictation=dense(6)"
575,#575 WFD,You are required to submit your assignment by Friday.,1,0,1,0,"lex=0(rare_avg=4.23: assignment(4.18), submit(4.28)) | grammar=passive(are required)"
576,#576 WFD,You can contact all your tutors by email.,1,0,0,0,"lex=0(rare_avg=3.92: tutors(3.15), email(4.68))"
577,#577 WFD,The literature review should include recent articles.,1,0,1,0,"lex=0(rare_avg=4.67: literature(4.62), articles(4.71)) | grammar=modal(should)"
578,#578 WFD,You can find a lot more references on the university website.,1,0,0,1,"lex=0(rare_avg=4.75: references(4.42), website(5.09)) | dictation=long(11)"
579,#579 WFD,You can request library books by using the electronic catalogue.,1,0,0,1,"lex=0(rare_avg=4.23: catalogue(3.91), electronic(4.55)) | dictation=dense(6)"
580,#580 WFD,You can use your laptops in the lecture.,1,1,0,0,"lex=1(rare_avg=3.84: laptops(3.54), lecture(4.14))"
581,#581 WFD,The three elective courses were carried out in the program.,1,1,1,0,"lex=1(rare_avg=3.89: elective(3.32), courses(4.46)) | grammar=passive(were carried)"
582,#582 WFD,You will need to purchase an academic gown for the commencement.,2,1,0,1,"lex=1(rare_avg=3.62: commencement(3.48), gown(3.75)) | dictation=long(11)"
583,#583 WFD,You must submit your assignments by next Friday at the latest.,2,0,1,1,"lex=0(rare_avg=4.08: assignments(3.88), submit(4.28)) | grammar=modal(must) | dictation=long(11)"
584,#584 WFD,You need to hand in the essay next semester.,1,0,0,0,"lex=0(rare_avg=4.13: semester(4.03), essay(4.23))"
585,#585 WFD,You should draw your graph on a separate page.,1,0,1,0,"lex=0(rare_avg=4.43: graph(4.05), draw(4.81)) | grammar=modal(should)"
586,#586 WFD,You should include these two pictures from the lecture in your assignment.,2,0,1,1,"lex=0(rare_avg=4.16: lecture(4.14), assignment(4.18)) | grammar=modal(should) | dictation=long(12)"
587,#587 WFD,The staff is cleaning the room for tomorrow morning's meeting.,2,1,0,2,"lex=1(rare_avg=3.73: morning's(3.07), cleaning(4.39)) | dictation=contraction; dense(6)"
588,#588 WFD,You are able to contact a number of research subjects.,1,0,0,0,"lex=0(rare_avg=4.69: subjects(4.38), contact(4.99))"
589,#589 WFD,The study of nutrition is a growing field.,1,0,0,0,"lex=0(rare_avg=4.52: nutrition(4.10), growing(4.94))"
590,#590 WFD,The department has been reimbursed for equipment.,3,0,2,0,"lex=0(rare_avg=3.96: reimbursed(3.05), equipment(4.88)) | grammar=passive(been reimbursed for equipment); perfect(has been reimbursed)"
591,#591 WFD,Your agent will collect commission for each house they sell.,1,0,0,0,"lex=0(rare_avg=4.59: collect(4.37), agent(4.81))"
592,#592 WFD,Your lowest quiz grade has been omitted from the calculations.,3,1,2,0,"lex=1(rare_avg=3.67: omitted(3.53), quiz(3.82)) | grammar=passive(been omitted); perfect(has been omitted)"
593,#593 WFD,Your summary should be as clear and concise as possible.,1,0,1,0,"lex=0(rare_avg=3.92: concise(3.46), summary(4.37)) | grammar=modal(should)"
594,#594 WFD,Your task is to create demand for the product.,1,0,0,0,"lex=0(rare_avg=4.75: task(4.65), demand(4.84))"
595,#595 WFD,Your thesis should have a fairly limited scope.,3,0,2,0,"lex=0(rare_avg=4.15: thesis(4.05), scope(4.26)) | grammar=modal(should); modal_perfect(should have a fairly limited)"
596,#596 WFD,Enrolling in a second major will increase your career options.,1,0,0,1,"lex=0(rare_avg=3.94: enrolling(3.17), options(4.71)) | dictation=dense(6)"
597,#597 WFD,Both staff and students can purchase car parking permits online.,1,0,0,1,"lex=0(rare_avg=4.21: permits(3.94), parking(4.47)) | dictation=dense(7)"
598,#598 WFD,Check the website if you are looking for discounted textbooks.,1,1,1,0,"lex=1(rare_avg=3.62: discounted(3.58), textbooks(3.66)) | grammar=passive(are looking for discounted)"
599,#599 WFD,Consumer confidence tends to increase as the economy expands.,1,1,0,1,"lex=1(rare_avg=3.85: expands(3.58), tends(4.12)) | dictation=dense(6)"
600,#600 WFD,Continuing students will be sent the necessary application forms.,1,0,1,1,"lex=0(rare_avg=4.61: continuing(4.48), forms(4.73)) | grammar=passive(be sent) | dictation=dense(6)"
601,#601 WFD,Distance learning allows you to develop a career around your commitments.,2,0,0,2,"lex=0(rare_avg=4.23: commitments(3.79), allows(4.67)) | dictation=long(11); dense(7)"
602,#602 WFD,Doing nothing is not always better than taking risks.,1,0,0,0,"lex=0(rare_avg=4.87: risks(4.35), taking(5.39))"
603,#603 WFD,Economic development needs to be supported by the government.,1,0,1,0,"lex=0(rare_avg=4.89: supported(4.68), economic(5.10)) | grammar=passive(be supported)"
604,#604 WFD,"As student union members, you can influence and change our university.",2,0,0,2,"lex=0(rare_avg=4.90: influence(4.78), student(5.02)) | dictation=long(11); dense(6)"
605,#605 WFD,Every student has a regular meeting with his or her personal tutor.,1,0,0,1,"lex=0(rare_avg=4.31: tutor(3.67), regular(4.95)) | dictation=long(12)"
606,#606 WFD,Students will study the language and literature in ancient Greece.,1,0,0,0,"lex=0(rare_avg=4.65: literature(4.62), ancient(4.68))"
607,#607 WFD,Get enough sleep the night before the test.,1,0,0,0,"lex=0(rare_avg=5.12: sleep(5.05), test(5.19))"
608,#608 WFD,Application forms should be submitted in one week.,3,0,2,0,"lex=0(rare_avg=4.53: submitted(4.32), forms(4.73)) | grammar=modal(should); passive(be submitted)"
609,#609 WFD,Governments need to make solar energy more affordable to everyone.,1,0,0,1,"lex=0(rare_avg=4.33: affordable(4.22), governments(4.45)) | dictation=dense(7)"
610,#610 WFD,A growing population has posed a challenge to many governments.,1,0,1,1,"lex=0(rare_avg=4.13: posed(3.81), governments(4.45)) | grammar=perfect(has posed) | dictation=dense(6)"
611,#611 WFD,"In his lifetime, he composed a large number of works.",1,0,0,0,"lex=0(rare_avg=4.33: composed(4.27), lifetime(4.39))"
612,#612 WFD,"In this book, the author discussed the role of cultural differences.",2,0,0,2,"lex=0(rare_avg=4.48: discussed(4.45), differences(4.52)) | dictation=long(11); dense(6)"
613,#613 WFD,Industry experts will discuss job opportunities in an automated workforce.,1,0,0,1,"lex=0(rare_avg=3.92: automated(3.91), workforce(3.94)) | dictation=dense(7)"
614,#614 WFD,It was four more years before the theory was fully developed.,2,0,1,1,"lex=0(rare_avg=4.88: theory(4.88), fully(4.89)) | grammar=passive(was fully developed) | dictation=long(11)"
615,#615 WFD,It would be extremely beneficial to work together.,1,0,1,0,"lex=0(rare_avg=4.44: beneficial(4.08), extremely(4.79)) | grammar=modal(would)"
616,#616 WFD,You should meet me in the lecture theater room.,1,0,1,0,"lex=0(rare_avg=4.24: lecture(4.14), theater(4.35)) | grammar=modal(should)"
617,#617 WFD,Women enjoy popular forms of entertainment all around the world.,1,0,0,1,"lex=0(rare_avg=4.67: entertainment(4.60), forms(4.73)) | dictation=dense(7)"
618,#618 WFD,Managing the increasing population is a challenge for most governments.,1,0,0,0,"lex=0(rare_avg=4.43: managing(4.40), governments(4.45))"
619,#619 WFD,Manufacturing now employs more people than agriculture and fishing combined.,1,0,0,1,"lex=0(rare_avg=4.05: employs(3.73), agriculture(4.37)) | dictation=dense(6)"
620,#620 WFD,Mature students usually adapt to university life extremely well.,1,0,0,1,"lex=0(rare_avg=4.13: adapt(3.98), mature(4.28)) | dictation=dense(8)"
621,#621 WFD,More research is needed before any definitive conclusion is drawn.,1,0,1,0,"lex=0(rare_avg=4.10: definitive(3.80), conclusion(4.40)) | grammar=passive(is needed)"
622,#622 WFD,Students are encouraged to take part in their studies as well as games.,2,0,1,2,"lex=0(rare_avg=4.65: encouraged(4.32), studies(4.98)) | grammar=passive(are encouraged) | dictation=long(13); dense(7)"
623,#623 WFD,One of the functions of the internal organ is to keep the body warm.,2,0,0,2,"lex=0(rare_avg=4.32: organ(4.14), functions(4.50)) | dictation=long(14); dense(7)"
624,#624 WFD,Our courses help to improve critical thinking and independent learning skills.,2,0,0,2,"lex=0(rare_avg=4.62: courses(4.46), skills(4.77)) | dictation=long(11); dense(8)"
625,#625 WFD,Our food supply now contains too much sugar that our metabolic system cannot handle.,2,0,0,2,"lex=0(rare_avg=4.15: metabolic(3.62), contains(4.68)) | dictation=long(14); dense(9)"
626,#626 WFD,Our laboratory equipment is provided free of charge.,3,0,2,0,"lex=0(rare_avg=4.59: laboratory(4.31), equipment(4.88)) | grammar=adv_sub(provided); passive(is provided)"
627,#627 WFD,Peer review is an essential part of the scientific method.,1,0,0,1,"lex=0(rare_avg=4.38: peer(4.14), essential(4.61)) | dictation=dense(6)"
628,#628 WFD,Please ensure you do not exceed the word limit.,1,0,0,0,"lex=0(rare_avg=4.31: exceed(3.92), ensure(4.70))"
629,#629 WFD,Please provide the reports to support your idea of these arguments.,2,0,0,2,"lex=0(rare_avg=4.62: arguments(4.33), reports(4.90)) | dictation=long(11); dense(6)"
631,#631 WFD,Protective clothing must always be worn in the laboratory.,3,0,2,0,"lex=0(rare_avg=4.20: protective(4.13), worn(4.26)) | grammar=modal(must); passive(be worn)"
632,#632 WFD,Reading lists will be available before the course begins.,1,0,0,0,"lex=0(rare_avg=4.50: lists(4.38), begins(4.62))"
633,#633 WFD,Research shows that exercising makes us feel better.,1,0,0,1,"lex=0(rare_avg=4.48: exercising(3.73), shows(5.23)) | dictation=dense(6)"
634,#634 WFD,Rise in temperature is changing the wildlife population.,1,0,0,0,"lex=0(rare_avg=4.48: wildlife(4.33), temperature(4.64))"
635,#635 WFD,The science library is currently located on the ground floor.,1,0,1,1,"lex=0(rare_avg=4.86: library(4.86), located(4.86)) | grammar=passive(is currently located) | dictation=dense(6)"
636,#636 WFD,Several candidates will be qualified as the greatest scientists of all time.,2,0,1,2,"lex=0(rare_avg=4.48: qualified(4.46), scientists(4.50)) | grammar=passive(be qualified) | dictation=long(12); dense(6)"
637,#637 WFD,"Strangely, people are simultaneously impressed by and skeptical of statistics.",2,1,1,1,"lex=1(rare_avg=3.67: strangely(3.67), skeptical(3.68)) | grammar=passive(are simultaneously impressed) | dictation=dense(6)"
638,#638 WFD,The student advisor was aware that the lecture today had been canceled.,3,0,2,2,"lex=0(rare_avg=3.96: canceled(3.90), advisor(4.01)) | grammar=passive(been canceled); perfect(had been canceled) | dictation=long(12); dense(6)"
639,#639 WFD,Students should take advantage of the online resources before attending the lecture.,2,0,1,2,"lex=0(rare_avg=4.22: lecture(4.14), attending(4.31)) | grammar=modal(should) | dictation=long(12); dense(7)"
640,#640 WFD,The field study on Wednesday has been canceled.,3,0,2,0,"lex=0(rare_avg=4.57: canceled(3.90), field(5.24)) | grammar=passive(been canceled); perfect(has been canceled)"
641,#641 WFD,Students who study overseas can significantly improve their employment opportunities.,1,0,1,1,"lex=0(rare_avg=4.42: overseas(4.29), significantly(4.54)) | grammar=relative(who) | dictation=dense(7)"
642,#642 WFD,You can make an appointment to meet the librarian.,1,0,0,0,"lex=0(rare_avg=4.04: librarian(3.59), appointment(4.49))"
643,#643 WFD,The body fat keeps internal organs warm.,1,0,0,1,"lex=0(rare_avg=4.33: organs(4.00), internal(4.66)) | dictation=dense(6)"
644,#644 WFD,The cooperator operates a continuous assessment.,1,2,0,0,"lex=2(rare_avg=2.94: cooperator(1.76), operates(4.13))"
645,#645 WFD,The department has a higher-than-normal proportion of postgraduate students.,1,1,0,1,"lex=1(rare_avg=3.70: postgraduate(3.28), proportion(4.11)) | dictation=dense(6)"
646,#646 WFD,The Industrial Revolution in Europe was driven by steam technology.,1,0,1,0,"lex=0(rare_avg=4.53: steam(4.52), driven(4.54)) | grammar=passive(was driven)"
647,#647 WFD,The invention of the printing press increases the demand for paper.,2,0,0,2,"lex=0(rare_avg=4.16: invention(4.04), printing(4.28)) | dictation=long(11); dense(6)"
648,#648 WFD,The new art gallery can only be visited on Fridays.,1,0,1,0,"lex=0(rare_avg=4.50: gallery(4.49), visited(4.50)) | grammar=passive(be visited)"
